participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
428,0fo72vzu,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,428,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
429,0suc0e57,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,429,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
430,0klf9ykd,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,430,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
431,7g288kpr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,431,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
432,5ce609vr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,432,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
433,4qzae3cg,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,433,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
434,bb81h1x8,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,434,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
435,bmkpfgfb,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,435,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
436,su24dbua,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,436,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
437,jqz0rmr9,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,437,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
438,90nxevxw,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,438,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
439,pis65gd4,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,439,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
440,ymfnjzfv,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,440,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
441,syy63okh,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,441,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
442,798bnqyl,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,442,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
443,te5r7hgl,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,443,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
444,v4m6ugtg,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,444,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
445,ucd87sjf,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,445,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
446,zztd49ko,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,446,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
447,3fp7aimz,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,447,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
448,zei0e9vk,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,448,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
449,2yedamet,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,449,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
450,xub1yjne,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,450,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
451,10dp83ug,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,451,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
452,ftocdt0w,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,452,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
453,42nf50le,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,453,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
454,liygcfx6,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,454,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
455,5kc2fab8,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,455,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
456,o6ooovs0,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,456,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
457,mgkebsrx,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,457,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
458,c1nobqtl,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,458,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
459,c2jarf5d,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,459,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
460,xbic2xmq,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,460,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
461,bgjk1us8,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,461,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
462,ark2o4qj,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,462,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
463,018m6qkc,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,463,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
464,3rptv755,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,464,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
465,43vbcsjn,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,465,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
466,vgrz1pg5,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,466,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
467,qqkg2swr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,467,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
468,g5npq1z8,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,468,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
469,1tn7n2ew,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,469,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
470,o4j2fn8h,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,470,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
471,7rq87yvh,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,471,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
472,0afz89y2,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,472,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
473,f8cw1pn2,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,473,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
474,tldmzk6x,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,474,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
475,k1n624un,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,475,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
476,b31rw0vf,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,476,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
477,fef7qkgx,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,477,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
478,en4hvezh,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,478,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
479,g9zbx3r6,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,479,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
480,swf4px8c,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,480,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
481,ap41ovwu,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,481,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
482,kf3s903l,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,482,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
483,boau8tq0,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,483,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
484,a0qbex3u,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,484,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
485,pq5stfo7,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,485,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
486,n3cw6hzz,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,486,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
487,9ahrst13,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,487,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
488,gxkv4y8d,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,488,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
489,38nbd9iv,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,489,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
490,op2tsur6,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,490,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
491,xc06270b,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,491,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
492,hh7csjyx,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,492,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
493,1v3nahfk,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,493,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
494,8w49ld5q,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,494,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
495,u4q3jzgc,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,495,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
496,9iu9v20i,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,496,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
497,p72ezskj,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,497,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
498,pd7xsymf,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,498,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
499,b1ozy9om,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,499,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
500,114uulvb,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,500,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
501,7ukektfc,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,501,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
502,tjf6mgpr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,502,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
503,yxfe2tuq,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,503,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
504,hw07o2p2,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,504,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
505,envbl4z9,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,505,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
506,vn56unvc,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,506,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
507,wmchio0b,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,507,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
508,6uy13m21,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,508,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
509,7w43324v,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,509,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
510,ftfqb9j9,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,510,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
511,z0qndoj8,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,511,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
512,nu6tc5l8,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,512,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
513,ko7gp7vq,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,513,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
514,8aggxqp9,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,514,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
515,mn994vh7,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,515,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
516,ov3xt0qs,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,516,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
517,bkg7ejku,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,517,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
518,ogy8dcd7,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,518,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
519,tw8qqody,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,519,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
520,5zjbuuyf,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,520,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
521,fpn4y1su,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,521,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
522,m2695rpr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,522,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
